j行 I列 value_mean
70 29 2.5435345125E-05
70 29 2.5435345125E-05
70 29 2.5435345125E-05
70 30 0.000019854
70 30 0.000019854
70 30 0.000019854
70 30 0.000019854
70 30 0.000019854
70 30 0.000019854
70 30 0.000019854
70 30 0.000019854
70 30 0.000019854
70 30 0.000019854
70 31 2.07340615E-05
70 31 2.07340615E-05
70 31 2.07340615E-05
70 31 2.07340615E-05
70 31 2.07340615E-05
70 31 2.07340615E-05
70 31 2.07340615E-05
70 31 2.07340615E-05
70 32 2.05696159E-05
70 32 2.05696159E-05
70 32 2.05696159E-05
70 32 2.05696159E-05
70 32 2.05696159E-05
70 32 2.05696159E-05
70 32 2.05696159E-05
70 32 2.05696159E-05
70 32 2.05696159E-05
70 32 2.05696159E-05
70 33 2.5356147625E-05
70 33 2.5356147625E-05
70 33 2.5356147625E-05
70 33 2.5356147625E-05
70 33 2.5356147625E-05
70 33 2.5356147625E-05
70 33 2.5356147625E-05
70 33 2.5356147625E-05
70 34 2.5984078875E-05
70 34 2.5984078875E-05
70 34 2.5984078875E-05
70 34 2.5984078875E-05
70 34 2.5984078875E-05
70 34 2.5984078875E-05
70 34 2.5984078875E-05
70 34 2.5984078875E-05
70 35 0.000027151
70 35 0.000027151
70 35 0.000027151
70 35 0.000027151
70 35 0.000027151
70 35 0.000027151
70 35 0.000027151
70 35 0.000027151
70 36 2.51057147777778E-05
70 36 2.51057147777778E-05
70 36 2.51057147777778E-05
70 36 2.51057147777778E-05
70 36 2.51057147777778E-05
70 36 2.51057147777778E-05
70 36 2.51057147777778E-05
70 36 2.51057147777778E-05
70 36 2.51057147777778E-05
70 37 2.3704532875E-05
70 37 2.3704532875E-05
70 37 2.3704532875E-05
70 37 2.3704532875E-05
70 37 2.3704532875E-05
70 37 2.3704532875E-05
70 37 2.3704532875E-05
70 37 2.3704532875E-05
70 38 2.307909E-05
70 38 2.307909E-05
70 38 2.307909E-05
70 38 2.307909E-05
70 38 2.307909E-05
70 38 2.307909E-05
70 38 2.307909E-05
70 38 2.307909E-05
70 39 2.3140903875E-05
70 39 2.3140903875E-05
70 39 2.3140903875E-05
70 39 2.3140903875E-05
70 39 2.3140903875E-05
70 39 2.3140903875E-05
70 39 2.3140903875E-05
70 39 2.3140903875E-05
70 40 2.0903758625E-05
70 40 2.0903758625E-05
70 40 2.0903758625E-05
70 40 2.0903758625E-05
70 40 2.0903758625E-05
70 40 2.0903758625E-05
70 40 2.0903758625E-05
70 40 2.0903758625E-05
70 41 1.99222244E-05
70 41 1.99222244E-05
70 41 1.99222244E-05
70 41 1.99222244E-05
70 41 1.99222244E-05
70 42 2.715127075E-05
70 42 2.715127075E-05
70 42 2.715127075E-05
70 42 2.715127075E-05
70 42 2.715127075E-05
70 42 2.715127075E-05
70 42 2.715127075E-05
70 42 2.715127075E-05
70 43 0.000023176
70 43 0.000023176
70 43 0.000023176
70 43 0.000023176
70 43 0.000023176
70 43 0.000023176
70 43 0.000023176
70 43 0.000023176
70 44 2.38662817142857E-05
70 44 2.38662817142857E-05
70 44 2.38662817142857E-05
70 44 2.38662817142857E-05
70 44 2.38662817142857E-05
70 44 2.38662817142857E-05
70 44 2.38662817142857E-05
70 45 2.60265075714286E-05
70 45 2.60265075714286E-05
70 45 2.60265075714286E-05
70 45 2.60265075714286E-05
70 45 2.60265075714286E-05
70 45 2.60265075714286E-05
70 45 2.60265075714286E-05
70 46 2.60916826666667E-05
70 46 2.60916826666667E-05
70 46 2.60916826666667E-05
70 47 1.45957765E-05
70 49 2.6835243E-05
70 49 2.6835243E-05
70 49 2.6835243E-05
70 49 2.6835243E-05
70 49 2.6835243E-05
70 50 2.32497283333333E-05
70 50 2.32497283333333E-05
70 50 2.32497283333333E-05
70 51 1.4429592E-05
70 70 3.9240538E-05
70 90 3.5164805E-05
70 90 3.5164805E-05
70 91 4.85925105E-05
70 91 4.85925105E-05
70 92 4.0147162E-05
70 92 4.0147162E-05
70 92 4.0147162E-05
70 93 3.8445413E-05
70 93 3.8445413E-05
70 93 3.8445413E-05
70 93 3.8445413E-05
70 94 3.2617467E-05
70 94 3.2617467E-05
71 1 3.3187126125E-05
71 1 3.3187126125E-05
71 1 3.3187126125E-05
71 1 3.3187126125E-05
71 1 3.3187126125E-05
71 1 3.3187126125E-05
71 1 3.3187126125E-05
71 1 3.3187126125E-05
71 2 2.87153263125E-05
71 2 2.87153263125E-05
71 2 2.87153263125E-05
71 2 2.87153263125E-05
71 2 2.87153263125E-05
71 2 2.87153263125E-05
71 2 2.87153263125E-05
71 2 2.87153263125E-05
71 3 3.0146758E-05
71 3 3.0146758E-05
71 3 3.0146758E-05
71 3 3.0146758E-05
71 3 3.0146758E-05
71 3 3.0146758E-05
71 3 3.0146758E-05
71 3 3.0146758E-05
71 4 3.2844803375E-05
71 4 3.2844803375E-05
71 4 3.2844803375E-05
71 4 3.2844803375E-05
71 4 3.2844803375E-05
71 4 3.2844803375E-05
71 4 3.2844803375E-05
71 4 3.2844803375E-05
71 5 3.2589434125E-05
71 5 3.2589434125E-05
71 5 3.2589434125E-05
71 5 3.2589434125E-05
71 5 3.2589434125E-05
71 5 3.2589434125E-05
71 5 3.2589434125E-05
71 5 3.2589434125E-05
71 6 2.66549286666667E-05
71 6 2.66549286666667E-05
71 6 2.66549286666667E-05
71 6 2.66549286666667E-05
71 6 2.66549286666667E-05
71 6 2.66549286666667E-05
71 6 2.66549286666667E-05
71 6 2.66549286666667E-05
71 6 2.66549286666667E-05
71 7 2.3298333E-05
71 7 2.3298333E-05
71 7 2.3298333E-05
71 7 2.3298333E-05
71 7 2.3298333E-05
71 7 2.3298333E-05
71 7 2.3298333E-05
71 7 2.3298333E-05
71 8 2.70007595555556E-05
71 8 2.70007595555556E-05
71 8 2.70007595555556E-05
71 8 2.70007595555556E-05
71 8 2.70007595555556E-05
71 8 2.70007595555556E-05
71 8 2.70007595555556E-05
71 8 2.70007595555556E-05
71 8 2.70007595555556E-05
71 9 2.7998856125E-05
71 9 2.7998856125E-05
71 9 2.7998856125E-05
71 9 2.7998856125E-05
71 9 2.7998856125E-05
71 9 2.7998856125E-05
71 9 2.7998856125E-05
71 9 2.7998856125E-05
71 10 2.40675353E-05
71 10 2.40675353E-05
71 10 2.40675353E-05
71 10 2.40675353E-05
71 10 2.40675353E-05
71 10 2.40675353E-05
71 10 2.40675353E-05
71 10 2.40675353E-05
71 10 2.40675353E-05
71 10 2.40675353E-05
71 11 2.02168303333333E-05
71 11 2.02168303333333E-05
71 11 2.02168303333333E-05
71 11 2.02168303333333E-05
71 11 2.02168303333333E-05
71 11 2.02168303333333E-05
71 11 2.02168303333333E-05
71 11 2.02168303333333E-05
71 11 2.02168303333333E-05
71 12 1.73612361875E-05
71 12 1.73612361875E-05
71 12 1.73612361875E-05
71 12 1.73612361875E-05
71 12 1.73612361875E-05
71 12 1.73612361875E-05
71 12 1.73612361875E-05
71 12 1.73612361875E-05
71 13 2.18932594444444E-05
71 13 2.18932594444444E-05
71 13 2.18932594444444E-05
71 13 2.18932594444444E-05
71 13 2.18932594444444E-05
71 13 2.18932594444444E-05
71 13 2.18932594444444E-05
71 13 2.18932594444444E-05
71 13 2.18932594444444E-05
71 14 2.2425412125E-05
71 14 2.2425412125E-05
71 14 2.2425412125E-05
71 14 2.2425412125E-05
71 14 2.2425412125E-05
71 14 2.2425412125E-05
71 14 2.2425412125E-05
71 14 2.2425412125E-05
71 15 2.59157921E-05
71 15 2.59157921E-05
71 15 2.59157921E-05
71 15 2.59157921E-05
71 15 2.59157921E-05
71 15 2.59157921E-05
71 15 2.59157921E-05
71 15 2.59157921E-05
71 15 2.59157921E-05
71 15 2.59157921E-05
71 16 2.65074933333333E-05
71 16 2.65074933333333E-05
71 16 2.65074933333333E-05
71 16 2.65074933333333E-05
71 16 2.65074933333333E-05
71 16 2.65074933333333E-05
71 16 2.65074933333333E-05
71 16 2.65074933333333E-05
71 16 2.65074933333333E-05
71 17 2.68650585E-05
71 17 2.68650585E-05
71 17 2.68650585E-05
71 17 2.68650585E-05
71 17 2.68650585E-05
71 17 2.68650585E-05
71 17 2.68650585E-05
71 17 2.68650585E-05
71 17 2.68650585E-05
71 17 2.68650585E-05
71 18 2.51433524444444E-05
71 18 2.51433524444444E-05
71 18 2.51433524444444E-05
71 18 2.51433524444444E-05
71 18 2.51433524444444E-05
71 18 2.51433524444444E-05
71 18 2.51433524444444E-05
71 18 2.51433524444444E-05
71 18 2.51433524444444E-05
71 19 2.22331115555556E-05
71 19 2.22331115555556E-05
71 19 2.22331115555556E-05
71 19 2.22331115555556E-05
71 19 2.22331115555556E-05
71 19 2.22331115555556E-05
71 19 2.22331115555556E-05
71 19 2.22331115555556E-05
71 19 2.22331115555556E-05
71 20 1.74344807142857E-05
71 20 1.74344807142857E-05
71 20 1.74344807142857E-05
71 20 1.74344807142857E-05
71 20 1.74344807142857E-05
71 20 1.74344807142857E-05
71 20 1.74344807142857E-05
71 21 0.0000139
71 21 0.0000139
71 21 0.0000139
71 21 0.0000139
71 21 0.0000139
71 22 1.6236919E-05
71 22 1.6236919E-05
71 22 1.6236919E-05
71 23 2.38153655E-05
71 23 2.38153655E-05
71 23 2.38153655E-05
71 23 2.38153655E-05
71 23 2.38153655E-05
71 23 2.38153655E-05
71 23 2.38153655E-05
71 23 2.38153655E-05
71 24 2.4506916E-05
71 24 2.4506916E-05
71 24 2.4506916E-05
71 24 2.4506916E-05
71 24 2.4506916E-05
71 24 2.4506916E-05
71 24 2.4506916E-05
71 25 2.71265741111111E-05
71 25 2.71265741111111E-05
71 25 2.71265741111111E-05
71 25 2.71265741111111E-05
71 25 2.71265741111111E-05
71 25 2.71265741111111E-05
71 25 2.71265741111111E-05
71 25 2.71265741111111E-05
71 25 2.71265741111111E-05
71 26 2.51885065E-05
71 26 2.51885065E-05
71 26 2.51885065E-05
71 26 2.51885065E-05
71 26 2.51885065E-05
71 26 2.51885065E-05
71 26 2.51885065E-05
71 26 2.51885065E-05
71 26 2.51885065E-05
71 26 2.51885065E-05
71 27 2.307466775E-05
71 27 2.307466775E-05
71 27 2.307466775E-05
71 27 2.307466775E-05
71 27 2.307466775E-05
71 27 2.307466775E-05
71 27 2.307466775E-05
71 27 2.307466775E-05
71 28 2.41047075E-05
71 28 2.41047075E-05
71 28 2.41047075E-05
71 28 2.41047075E-05
71 28 2.41047075E-05
71 28 2.41047075E-05
71 28 2.41047075E-05
71 28 2.41047075E-05
71 28 2.41047075E-05
71 28 2.41047075E-05
71 29 2.7542790375E-05
71 29 2.7542790375E-05
71 29 2.7542790375E-05
71 29 2.7542790375E-05
71 29 2.7542790375E-05
71 29 2.7542790375E-05
71 29 2.7542790375E-05
71 29 2.7542790375E-05
71 30 2.15311746666667E-05
71 30 2.15311746666667E-05
71 30 2.15311746666667E-05
71 30 2.15311746666667E-05
71 30 2.15311746666667E-05
71 30 2.15311746666667E-05
71 30 2.15311746666667E-05
71 30 2.15311746666667E-05
71 30 2.15311746666667E-05
71 31 2.06647108333333E-05
71 31 2.06647108333333E-05
71 31 2.06647108333333E-05
71 31 2.06647108333333E-05
71 31 2.06647108333333E-05
71 31 2.06647108333333E-05
71 32 2.5172922E-05
71 32 2.5172922E-05
71 32 2.5172922E-05
71 32 2.5172922E-05
71 32 2.5172922E-05
71 32 2.5172922E-05
71 32 2.5172922E-05
71 32 2.5172922E-05
71 32 2.5172922E-05
71 33 2.2328683625E-05
71 33 2.2328683625E-05
71 33 2.2328683625E-05
71 33 2.2328683625E-05
71 33 2.2328683625E-05
71 33 2.2328683625E-05
71 33 2.2328683625E-05
71 33 2.2328683625E-05
71 34 2.69140706666667E-05
71 34 2.69140706666667E-05
71 34 2.69140706666667E-05
71 34 2.69140706666667E-05
71 34 2.69140706666667E-05
71 34 2.69140706666667E-05
71 34 2.69140706666667E-05
71 34 2.69140706666667E-05
71 34 2.69140706666667E-05
71 35 2.6835769125E-05
71 35 2.6835769125E-05
71 35 2.6835769125E-05
71 35 2.6835769125E-05
71 35 2.6835769125E-05
71 35 2.6835769125E-05
71 35 2.6835769125E-05
71 35 2.6835769125E-05
71 36 2.43684872222222E-05
71 36 2.43684872222222E-05
71 36 2.43684872222222E-05
71 36 2.43684872222222E-05
71 36 2.43684872222222E-05
71 36 2.43684872222222E-05
71 36 2.43684872222222E-05
71 36 2.43684872222222E-05
71 36 2.43684872222222E-05
71 37 2.4540681E-05
71 37 2.4540681E-05
71 37 2.4540681E-05
71 37 2.4540681E-05
71 37 2.4540681E-05
71 37 2.4540681E-05
71 37 2.4540681E-05
71 37 2.4540681E-05
71 38 2.2190739625E-05
71 38 2.2190739625E-05
71 38 2.2190739625E-05
71 38 2.2190739625E-05
71 38 2.2190739625E-05
71 38 2.2190739625E-05
71 38 2.2190739625E-05
71 38 2.2190739625E-05
71 39 2.3075809375E-05
71 39 2.3075809375E-05
71 39 2.3075809375E-05
71 39 2.3075809375E-05
71 39 2.3075809375E-05
71 39 2.3075809375E-05
71 39 2.3075809375E-05
71 39 2.3075809375E-05
71 40 2.30688803333333E-05
71 40 2.30688803333333E-05
71 40 2.30688803333333E-05
71 40 2.30688803333333E-05
71 40 2.30688803333333E-05
71 40 2.30688803333333E-05
71 41 2.13595778571429E-05
71 41 2.13595778571429E-05
71 41 2.13595778571429E-05
71 41 2.13595778571429E-05
71 41 2.13595778571429E-05
71 41 2.13595778571429E-05
71 41 2.13595778571429E-05
71 42 2.2280927625E-05
71 42 2.2280927625E-05
71 42 2.2280927625E-05
71 42 2.2280927625E-05
71 42 2.2280927625E-05
71 42 2.2280927625E-05
71 42 2.2280927625E-05
71 42 2.2280927625E-05
71 43 2.44497922857143E-05
71 43 2.44497922857143E-05
71 43 2.44497922857143E-05
71 43 2.44497922857143E-05
71 43 2.44497922857143E-05
71 43 2.44497922857143E-05
71 43 2.44497922857143E-05
71 44 2.04625627142857E-05
71 44 2.04625627142857E-05
71 44 2.04625627142857E-05
71 44 2.04625627142857E-05
71 44 2.04625627142857E-05
71 44 2.04625627142857E-05
71 44 2.04625627142857E-05
71 45 1.990828025E-05
71 45 1.990828025E-05
71 45 1.990828025E-05
71 45 1.990828025E-05
71 45 1.990828025E-05
71 45 1.990828025E-05
71 45 1.990828025E-05
71 45 1.990828025E-05
71 46 1.90864102857143E-05
71 46 1.90864102857143E-05
71 46 1.90864102857143E-05
71 46 1.90864102857143E-05
71 46 1.90864102857143E-05
71 46 1.90864102857143E-05
71 46 1.90864102857143E-05
71 47 1.4431566E-05
71 47 1.4431566E-05
71 50 1.41368E-05
71 50 1.41368E-05
71 72 3.6971323E-05
71 73 3.74078673333333E-05
71 73 3.74078673333333E-05
71 73 3.74078673333333E-05
71 91 4.8029619E-05
71 91 4.8029619E-05
71 91 4.8029619E-05
71 92 4.8973241E-05
71 92 4.8973241E-05
71 93 3.8169746E-05
71 93 3.8169746E-05
71 93 3.8169746E-05
71 94 2.97150936666667E-05
71 94 2.97150936666667E-05
71 94 2.97150936666667E-05
72 1 3.0659104625E-05
72 1 3.0659104625E-05
72 1 3.0659104625E-05
72 1 3.0659104625E-05
72 1 3.0659104625E-05
72 1 3.0659104625E-05
72 1 3.0659104625E-05
72 1 3.0659104625E-05
72 2 3.246206875E-05
72 2 3.246206875E-05
72 2 3.246206875E-05
72 2 3.246206875E-05
72 2 3.246206875E-05
72 2 3.246206875E-05
72 2 3.246206875E-05
72 2 3.246206875E-05
72 3 3.07766254444444E-05
72 3 3.07766254444444E-05
72 3 3.07766254444444E-05
72 3 3.07766254444444E-05
72 3 3.07766254444444E-05
72 3 3.07766254444444E-05
72 3 3.07766254444444E-05
72 3 3.07766254444444E-05
72 3 3.07766254444444E-05
72 4 3.31279233333333E-05
72 4 3.31279233333333E-05
72 4 3.31279233333333E-05
72 4 3.31279233333333E-05
72 4 3.31279233333333E-05
72 4 3.31279233333333E-05
72 4 3.31279233333333E-05
72 4 3.31279233333333E-05
72 4 3.31279233333333E-05
72 5 3.4559133875E-05
72 5 3.4559133875E-05
72 5 3.4559133875E-05
72 5 3.4559133875E-05
72 5 3.4559133875E-05
72 5 3.4559133875E-05
72 5 3.4559133875E-05
72 5 3.4559133875E-05
72 6 3.19745023333333E-05
72 6 3.19745023333333E-05
72 6 3.19745023333333E-05
72 6 3.19745023333333E-05
72 6 3.19745023333333E-05
72 6 3.19745023333333E-05
72 6 3.19745023333333E-05
72 6 3.19745023333333E-05
72 6 3.19745023333333E-05
72 7 2.84244027777778E-05
72 7 2.84244027777778E-05
72 7 2.84244027777778E-05
72 7 2.84244027777778E-05
72 7 2.84244027777778E-05
72 7 2.84244027777778E-05
72 7 2.84244027777778E-05
72 7 2.84244027777778E-05
72 7 2.84244027777778E-05
72 8 2.26367777777778E-05
72 8 2.26367777777778E-05
72 8 2.26367777777778E-05
72 8 2.26367777777778E-05
72 8 2.26367777777778E-05
72 8 2.26367777777778E-05
72 8 2.26367777777778E-05
72 8 2.26367777777778E-05
72 8 2.26367777777778E-05
72 9 2.4617671E-05
72 9 2.4617671E-05
72 9 2.4617671E-05
72 9 2.4617671E-05
72 9 2.4617671E-05
72 9 2.4617671E-05
72 9 2.4617671E-05
72 9 2.4617671E-05
72 9 2.4617671E-05
72 10 2.5338618375E-05
72 10 2.5338618375E-05
72 10 2.5338618375E-05
72 10 2.5338618375E-05
72 10 2.5338618375E-05
72 10 2.5338618375E-05
72 10 2.5338618375E-05
72 10 2.5338618375E-05
72 11 0.000024531
72 11 0.000024531
72 11 0.000024531
72 11 0.000024531
72 11 0.000024531
72 11 0.000024531
72 11 0.000024531
72 11 0.000024531
72 11 0.000024531
72 12 2.532588225E-05
72 12 2.532588225E-05
72 12 2.532588225E-05
72 12 2.532588225E-05
72 12 2.532588225E-05
72 12 2.532588225E-05
72 12 2.532588225E-05
72 12 2.532588225E-05
72 12 2.532588225E-05
72 12 2.532588225E-05
72 13 2.545188275E-05
72 13 2.545188275E-05
72 13 2.545188275E-05
72 13 2.545188275E-05
72 13 2.545188275E-05
72 13 2.545188275E-05
72 13 2.545188275E-05
72 13 2.545188275E-05
72 14 2.667121775E-05
72 14 2.667121775E-05
72 14 2.667121775E-05
72 14 2.667121775E-05
72 14 2.667121775E-05
72 14 2.667121775E-05
72 14 2.667121775E-05
72 14 2.667121775E-05
72 14 2.667121775E-05
72 14 2.667121775E-05
72 15 2.6732527E-05
72 15 2.6732527E-05
72 15 2.6732527E-05
72 15 2.6732527E-05
72 15 2.6732527E-05
72 15 2.6732527E-05
72 15 2.6732527E-05
72 15 2.6732527E-05
72 15 2.6732527E-05
72 16 2.956166E-05
72 16 2.956166E-05
72 16 2.956166E-05
72 16 2.956166E-05
72 16 2.956166E-05
72 16 2.956166E-05
72 16 2.956166E-05
72 16 2.956166E-05
72 16 2.956166E-05
72 17 2.47547681E-05
72 17 2.47547681E-05
72 17 2.47547681E-05
72 17 2.47547681E-05
72 17 2.47547681E-05
72 17 2.47547681E-05
72 17 2.47547681E-05
72 17 2.47547681E-05
72 17 2.47547681E-05
72 17 2.47547681E-05
72 18 2.29935291111111E-05
72 18 2.29935291111111E-05
72 18 2.29935291111111E-05
72 18 2.29935291111111E-05
72 18 2.29935291111111E-05
72 18 2.29935291111111E-05
72 18 2.29935291111111E-05
72 18 2.29935291111111E-05
72 18 2.29935291111111E-05
72 19 2.25503289E-05
72 19 2.25503289E-05
72 19 2.25503289E-05
72 19 2.25503289E-05
72 19 2.25503289E-05
72 19 2.25503289E-05
72 19 2.25503289E-05
72 19 2.25503289E-05
72 19 2.25503289E-05
72 19 2.25503289E-05
72 20 2.3877691E-05
72 20 2.3877691E-05
72 20 2.3877691E-05
72 20 2.3877691E-05
72 20 2.3877691E-05
72 20 2.3877691E-05
72 20 2.3877691E-05
72 20 2.3877691E-05
72 21 2.11220838571429E-05
72 21 2.11220838571429E-05
72 21 2.11220838571429E-05
72 21 2.11220838571429E-05
72 21 2.11220838571429E-05
72 21 2.11220838571429E-05
72 21 2.11220838571429E-05
72 22 1.75188876E-05
72 22 1.75188876E-05
72 22 1.75188876E-05
72 22 1.75188876E-05
72 22 1.75188876E-05
72 23 1.998732206E-05
72 23 1.998732206E-05
72 23 1.998732206E-05
72 23 1.998732206E-05
72 23 1.998732206E-05
72 24 2.94398764444444E-05
72 24 2.94398764444444E-05
72 24 2.94398764444444E-05
72 24 2.94398764444444E-05
72 24 2.94398764444444E-05
72 24 2.94398764444444E-05
72 24 2.94398764444444E-05
72 24 2.94398764444444E-05
72 24 2.94398764444444E-05
72 25 0.000025919
72 25 0.000025919
72 25 0.000025919
72 25 0.000025919
72 25 0.000025919
72 25 0.000025919
72 25 0.000025919
72 25 0.000025919
72 25 0.000025919
72 26 2.0148445E-05
72 26 2.0148445E-05
72 26 2.0148445E-05
72 26 2.0148445E-05
72 26 2.0148445E-05
72 26 2.0148445E-05
72 26 2.0148445E-05
72 26 2.0148445E-05
72 26 2.0148445E-05
72 26 2.0148445E-05
72 27 2.65921175E-05
72 27 2.65921175E-05
72 27 2.65921175E-05
72 27 2.65921175E-05
72 27 2.65921175E-05
72 27 2.65921175E-05
72 27 2.65921175E-05
72 27 2.65921175E-05
72 28 0.000023332
72 28 0.000023332
72 28 0.000023332
72 28 0.000023332
72 28 0.000023332
72 28 0.000023332
72 28 0.000023332
72 28 0.000023332
72 28 0.000023332
72 29 2.3769820375E-05
72 29 2.3769820375E-05
72 29 2.3769820375E-05
72 29 2.3769820375E-05
72 29 2.3769820375E-05
72 29 2.3769820375E-05
72 29 2.3769820375E-05
72 29 2.3769820375E-05
72 30 0.000026163
72 30 0.000026163
72 30 0.000026163
72 30 0.000026163
72 30 0.000026163
72 30 0.000026163
72 30 0.000026163
72 30 0.000026163
72 30 0.000026163
72 30 0.000026163
72 31 2.07697631666667E-05
72 31 2.07697631666667E-05
72 31 2.07697631666667E-05
72 31 2.07697631666667E-05
72 31 2.07697631666667E-05
72 31 2.07697631666667E-05
72 32 2.12835716E-05
72 32 2.12835716E-05
72 32 2.12835716E-05
72 32 2.12835716E-05
72 32 2.12835716E-05
72 32 2.12835716E-05
72 32 2.12835716E-05
72 32 2.12835716E-05
72 32 2.12835716E-05
72 32 2.12835716E-05
72 33 1.98015641875E-05
72 33 1.98015641875E-05
72 33 1.98015641875E-05
72 33 1.98015641875E-05
72 33 1.98015641875E-05
72 33 1.98015641875E-05
72 33 1.98015641875E-05
72 33 1.98015641875E-05
72 34 2.15296154444444E-05
72 34 2.15296154444444E-05
72 34 2.15296154444444E-05
72 34 2.15296154444444E-05
72 34 2.15296154444444E-05
72 34 2.15296154444444E-05
72 34 2.15296154444444E-05
72 34 2.15296154444444E-05
72 34 2.15296154444444E-05
72 35 2.3316347375E-05
72 35 2.3316347375E-05
72 35 2.3316347375E-05
72 35 2.3316347375E-05
72 35 2.3316347375E-05
72 35 2.3316347375E-05
72 35 2.3316347375E-05
72 35 2.3316347375E-05
72 36 2.39964216666667E-05
72 36 2.39964216666667E-05
72 36 2.39964216666667E-05
72 36 2.39964216666667E-05
72 36 2.39964216666667E-05
72 36 2.39964216666667E-05
72 36 2.39964216666667E-05
72 36 2.39964216666667E-05
72 36 2.39964216666667E-05
72 37 2.17508234285714E-05
72 37 2.17508234285714E-05
72 37 2.17508234285714E-05
72 37 2.17508234285714E-05
72 37 2.17508234285714E-05
72 37 2.17508234285714E-05
72 37 2.17508234285714E-05
72 38 2.44507455E-05
72 38 2.44507455E-05
72 38 2.44507455E-05
72 38 2.44507455E-05
72 38 2.44507455E-05
72 38 2.44507455E-05
72 38 2.44507455E-05
72 38 2.44507455E-05
72 39 2.2295867375E-05
72 39 2.2295867375E-05
72 39 2.2295867375E-05
72 39 2.2295867375E-05
72 39 2.2295867375E-05
72 39 2.2295867375E-05
72 39 2.2295867375E-05
72 39 2.2295867375E-05
72 40 1.87475008571429E-05
72 40 1.87475008571429E-05
72 40 1.87475008571429E-05
72 40 1.87475008571429E-05
72 40 1.87475008571429E-05
72 40 1.87475008571429E-05
72 40 1.87475008571429E-05
72 41 0.000018918
72 41 0.000018918
72 41 0.000018918
72 41 0.000018918
72 41 0.000018918
72 41 0.000018918
72 42 1.94753671428571E-05
72 42 1.94753671428571E-05
72 42 1.94753671428571E-05
72 42 1.94753671428571E-05
72 42 1.94753671428571E-05
72 42 1.94753671428571E-05
72 42 1.94753671428571E-05
72 43 2.05977596E-05
72 43 2.05977596E-05
72 43 2.05977596E-05
72 43 2.05977596E-05
72 43 2.05977596E-05
72 44 2.39274698571429E-05
72 44 2.39274698571429E-05
72 44 2.39274698571429E-05
72 44 2.39274698571429E-05
72 44 2.39274698571429E-05
72 44 2.39274698571429E-05
72 44 2.39274698571429E-05
72 45 1.7181249875E-05
72 45 1.7181249875E-05
72 45 1.7181249875E-05
72 45 1.7181249875E-05
72 45 1.7181249875E-05
72 45 1.7181249875E-05
72 45 1.7181249875E-05
72 45 1.7181249875E-05
72 46 2.18214494285714E-05
72 46 2.18214494285714E-05
72 46 2.18214494285714E-05
72 46 2.18214494285714E-05
72 46 2.18214494285714E-05
72 46 2.18214494285714E-05
72 46 2.18214494285714E-05
72 47 2.22413962E-05
72 47 2.22413962E-05
72 47 2.22413962E-05
72 47 2.22413962E-05
72 47 2.22413962E-05
72 48 1.94052075E-05
72 48 1.94052075E-05
72 48 1.94052075E-05
72 48 1.94052075E-05
72 48 1.94052075E-05
72 48 1.94052075E-05
72 50 3.867397E-06
72 51 1.25491285E-05
72 51 1.25491285E-05
72 51 1.25491285E-05
72 91 6.0500945E-05
72 91 6.0500945E-05
72 92 4.0415416E-05
72 92 4.0415416E-05
72 93 3.12696745E-05
72 93 3.12696745E-05
72 94 3.3403938E-05
72 94 3.3403938E-05
73 1 2.87183331E-05
73 1 2.87183331E-05
73 1 2.87183331E-05
73 1 2.87183331E-05
73 1 2.87183331E-05
73 1 2.87183331E-05
73 1 2.87183331E-05
73 1 2.87183331E-05
73 1 2.87183331E-05
73 1 2.87183331E-05
73 2 2.909490225E-05
73 2 2.909490225E-05
73 2 2.909490225E-05
73 2 2.909490225E-05
73 2 2.909490225E-05
73 2 2.909490225E-05
73 2 2.909490225E-05
73 2 2.909490225E-05
73 3 0.000028996
73 3 0.000028996
73 3 0.000028996
73 3 0.000028996
73 3 0.000028996
73 3 0.000028996
73 3 0.000028996
73 3 0.000028996
73 4 0.000033617
73 4 0.000033617
73 4 0.000033617
73 4 0.000033617
73 4 0.000033617
73 4 0.000033617
73 4 0.000033617
73 4 0.000033617
73 5 3.3755385625E-05
73 5 3.3755385625E-05
73 5 3.3755385625E-05
73 5 3.3755385625E-05
73 5 3.3755385625E-05
73 5 3.3755385625E-05
73 5 3.3755385625E-05
73 5 3.3755385625E-05
73 6 3.41844709E-05
73 6 3.41844709E-05
73 6 3.41844709E-05
73 6 3.41844709E-05
73 6 3.41844709E-05
73 6 3.41844709E-05
73 6 3.41844709E-05
73 6 3.41844709E-05
73 6 3.41844709E-05
73 6 3.41844709E-05
73 7 3.2506526375E-05
73 7 3.2506526375E-05
73 7 3.2506526375E-05
73 7 3.2506526375E-05
73 7 3.2506526375E-05
73 7 3.2506526375E-05
73 7 3.2506526375E-05
73 7 3.2506526375E-05
73 8 2.73545348888889E-05
73 8 2.73545348888889E-05
73 8 2.73545348888889E-05
73 8 2.73545348888889E-05
73 8 2.73545348888889E-05
73 8 2.73545348888889E-05
73 8 2.73545348888889E-05
73 8 2.73545348888889E-05
73 8 2.73545348888889E-05
73 9 3.17896416666667E-05
73 9 3.17896416666667E-05
73 9 3.17896416666667E-05
73 9 3.17896416666667E-05
73 9 3.17896416666667E-05
73 9 3.17896416666667E-05
73 9 3.17896416666667E-05
73 9 3.17896416666667E-05
73 9 3.17896416666667E-05
73 10 0.000027009
73 10 0.000027009
73 10 0.000027009
